,PBW_Adj_close,VIX,OVX,VXN,EPU,EMU,EMV_IDT,MA50,MA200,RSI,WAD,StoSLOWD,StoFASTK,StoFASTD,ADX,MACD,MACD Signal,PriceRateOfChange,onBalanceVolume,MFI
2020-05-12,29.491348266601562,33.040000915527344,86.86000061035156,33.29999923706055,442.15,156.51,19.11,27.228766555786134,29.088175659179687,55.666450135194744,-91.15839217732534,35.9505464067212,8.841607822674657,33.70024999277556,14.638537767885584,0.7581457130576084,0.5255985775864459,9.687389422027826,8105500.0,71.51080423787093
2020-05-13,28.1243839263916,35.279998779296875,82.83000183105469,36.119998931884766,553.21,176.04,18.7,27.08355655670166,29.091508665084838,49.43951662041889,-123.70517105061786,27.449688681487824,-23.705171050617867,8.459357827018701,13.649158657618981,0.6292757588099,0.5463340138311368,2.8368632088976,8018700.0,65.11282554166485
2020-05-14,28.33681869506836,32.61000061035156,80.05000305175781,33.790000915527344,508.02,241.45,12.8,26.921272468566894,29.094812479019165,50.36867483104434,-112.99730549152073,10.957550526657911,-12.997305491520732,-9.286956239821494,13.41983702003689,0.538084400033803,0.54468409107167,3.8240162555423174,8080300.0,66.53734744097368
2020-05-15,28.429183959960938,31.889999389648438,76.38999938964844,33.4900016784668,374.22,190.15,14.24,26.770394172668457,29.09853262901306,50.792104232883176,-110.90285496797298,-5.565347416501955,-10.902854967972978,-15.868443836704039,13.057015093784544,0.4678743320948584,0.5293221392763077,0.0,8093000.0,63.35473485192424
2020-05-18,30.516576766967773,29.299999237060547,76.13999938964844,30.219999313354492,511.62,268.63,27.29,26.690674514770507,29.112826175689698,59.25275189360148,-63.56968310331256,-6.992893754708945,36.430316896687444,4.1767188123977315,12.843105561611162,0.5740502084042625,0.5382677531018987,5.863509007460643,8159300.0,63.97640283719663
2020-05-19,30.765953063964844,30.530000686645508,73.22000122070312,30.739999771118164,363.66,251.24,34.61,26.696454582214354,29.129685363769532,60.13461356315598,-63.39342547796579,3.006540153092456,36.6065745220342,20.711345483582708,13.082481148490718,0.6705878194224617,0.5647317663660113,0.5736548254494211,8251800.0,62.92371275506798
2020-05-20,31.12616729736328,27.989999771118164,73.62000274658203,29.1200008392334,420.68,301.2,35.31,26.684623489379884,29.15412094116211,61.433012874315004,-59.41084575904803,20.92113761640192,40.58915424095197,37.875348553224356,13.493413937828262,0.7673157119793608,0.6052485554886812,5.477303095139119,8308600.0,67.79361445480814
2020-05-21,30.849079132080078,29.530000686645508,89.05999755859375,30.729999542236328,361.11,34.27,12.75,26.714124221801757,29.1750337600708,59.81904978212531,-64.48572143203481,32.05223216015277,35.5142785679652,37.570002443650274,13.527837806584156,0.8122514355614108,0.6466491315032271,10.926595446631794,8276100.0,70.50776974959261
2020-05-22,30.433452606201172,28.15999984741211,84.9800033569336,29.360000610351562,418.96,150.51,17.65,26.814353904724122,29.19095805168152,57.38375944930748,-72.09793014212195,36.70461729526905,27.90206985787805,34.668500888931554,13.44437906956647,0.8050456678070184,0.6783284387639854,7.89129008033207,8249200.0,70.80648451119853
2020-05-26,31.994375228881836,28.010000228881836,75.47000122070312,29.420000076293945,389.21,124.61,16.8,26.929809913635253,29.211503705978394,63.408689389083946,-48.4218124151182,36.85667177871921,51.57818758488181,38.33151200357483,14.090673018135243,0.9147438576399907,0.7256115225391865,13.165626801705855,8332700.0,71.89031595374041
2020-05-27,32.650150299072266,27.6200008392334,73.88999938964844,29.520000457763672,355.1,267.67,22.75,27.1342981338501,29.237601976394654,65.6085042968871,-42.01317815107264,39.6074575521343,57.986821848927356,45.82235976389555,14.91760617636154,1.0425778426509282,0.7890047865615348,12.939314377591437,8390500.0,72.21407872855924
2020-05-28,31.902013778686523,28.59000015258789,72.9800033569336,29.68000030517578,421.99,132.94,24.44,27.290736351013184,29.262233324050904,61.09586491403212,-55.869993068277466,45.12851462977168,44.130006931722534,51.23167212184371,15.844998444398135,1.0711710390515066,0.8454380370595291,8.924650408568958,8350400.0,56.77022319104149
2020-05-29,32.1790885925293,27.510000228881836,69.2300033569336,27.959999084472656,426.28,106.19,15.32,27.513927345275878,29.287567930221556,62.13462122599142,-51.78334316077545,49.05506458634383,48.21665683922455,50.11116187329129,16.706148407574975,1.1034688727881203,0.8970442042052473,5.097968908247852,8376000.0,50.93294388218654
2020-06-01,33.158138275146484,28.229999542236328,64.37999725341797,28.989999771118164,226.8,35.02,16.42,27.732251586914064,29.322845487594606,65.62704652565706,-40.833729148004934,50.61571517870549,59.16627085199507,50.50431154098053,18.041718061972357,1.1942991289126148,0.9564951891467208,9.05221616188876,8452800.0,64.24334815522852
2020-06-02,33.3613395690918,26.84000015258789,64.70999908447266,27.68000030517578,257.49,60.54,10.06,27.957948532104492,29.359184522628784,66.32134463943663,-40.089642814969224,52.12663390211869,59.91035718503078,55.76442829208329,19.39649233442142,1.2680619783401177,1.0188085469854002,13.122463128865935,8503600.0,71.38881171664092
2020-06-03,34.5435791015625,25.65999984741211,65.7300033569336,27.450000762939453,287.17,91.94,8.09,28.216933059692384,29.39820604324341,70.10484389177027,-34.645244173845775,55.91528926248599,65.35475582615422,61.477127954393175,21.162671982728178,1.4057122421246824,1.0961892860132567,22.824305030010628,8560500.0,81.33232174490492
2020-06-04,34.977684020996094,25.809999465942383,65.12999725341797,27.43000030517578,231.24,21.68,17.16,28.422162551879882,29.43735173225403,71.3764043392317,-38.32686171749189,59.8514355592361,61.673138282508106,62.312750431230846,23.000441361938766,1.532167829920688,1.183384994794743,23.435465347715567,8626500.0,88.94311971442114
2020-06-05,36.04909133911133,24.520000457763672,64.19999694824219,25.530000686645508,235.07,242.01,19.86,28.627207374572755,29.482263717651367,74.28370031682887,-46.18612049058618,61.35682319721673,53.81387950941382,60.280591206025186,25.224462018964342,1.6992505086427592,1.2865580975643462,26.803116789711968,8693900.0,89.82676158440354
2020-06-08,37.018890380859375,25.809999465942383,67.23999786376953,26.799999237060547,318.64,223.07,21.79,28.83409923553467,29.531024255752563,76.60047561836633,-42.33900454914309,60.103115350505476,57.66099545085691,57.71600441425942,27.450272708711186,1.8881539496198023,1.4068772679754376,21.307480401700673,8835500.0,90.94327427177068
2020-06-09,36.50165939331055,27.56999969482422,67.76000213623047,28.700000762939453,191.32,181.38,23.72,29.070362434387206,29.579244995117186,72.83183968208802,-49.492956795275894,57.330189447316776,50.5070432047241,53.993972721664754,28.976893350050688,1.973377205513934,1.5201772554831368,18.64303152715834,8690000.0,74.92129390861865
2020-06-10,36.649452209472656,27.56999969482422,63.060001373291016,29.31999969482422,237.88,100.37,18.96,29.307549476623535,29.63202459335327,73.23701294154306,-47.80972003380827,55.05425000328307,52.19027996619173,53.452772873924054,30.517130896677735,2.02944867389391,1.6220315391652913,17.744828199831897,8747300.0,75.169624866335
2020-06-11,33.222801208496094,40.790000915527344,69.95999908447266,36.810001373291016,317.86,286.11,23.76,29.47675777435303,29.665715503692628,53.36511904510458,-94.87908514369823,47.795386090442925,5.120914856301767,35.939412675739,29.35426946280543,1.7769006142972472,1.6530053541916825,7.694628634627776,8595300.0,66.56192548600687
2020-06-12,34.469688415527344,36.09000015258789,70.22000122070312,35.4900016784668,293.12,243.69,22.56,29.706001510620116,29.707232484817506,57.84717524578915,-90.13232984969005,37.26171351353277,9.867670150309943,22.392954990934285,28.342868146380557,1.6582525315354388,1.6540547896604338,13.262497231430604,8676800.0,70.4599817202968
2020-06-15,35.19011306762695,34.400001525878906,68.11000061035156,33.66999816894531,300.34,262.83,52.82,29.944111976623535,29.75130566596985,60.22573810991442,-78.66060445918488,23.480564838605442,21.339395540815115,12.109326849142079,27.604154652944153,1.6038669400059504,1.644017219729537,9.988436454481132,8734900.0,69.94802546588784
2020-06-16,36.122982025146484,33.66999816894531,66.62999725341797,32.689998626708984,319.69,338.43,29.36,30.21177864074707,29.798951778411865,63.127162577575646,-69.4457318036641,18.363131045299152,30.554268196335908,20.587111295820126,27.65325041612345,1.6173963570427432,1.6386930471921783,10.636495373722354,8862700.0,72.01290597811534
2020-06-17,35.15317916870117,33.470001220703125,61.45000076293945,32.90999984741211,348.4,178.47,26.15,30.423473625183107,29.841430568695067,58.36089333196104,-86.70418892182997,18.142087694467776,13.295811078170036,21.72982493844016,27.339471902208224,1.53220126951134,1.6173946916560107,10.191097692355466,8743600.0,64.11770547607128
2020-06-18,35.661163330078125,32.939998626708984,61.349998474121094,31.56999969482422,322.96,60.56,13.49,30.6344295501709,29.88931420326233,60.06188152678171,-87.62423004858127,20.352961992078647,12.37576995141873,18.741949741974697,26.917854773471642,1.4885149514753664,1.5916187436198819,10.820924053011339,8786600.0,66.56950034944427
2020-06-19,35.77199935913086,35.119998931884766,58.72999954223633,32.540000915527344,450.64,104.01,19.05,30.821925392150877,29.935614681243898,60.44159338135101,-101.34889493523441,16.193112237289025,-1.348894935234413,8.107562031451257,26.882228789923648,1.446166266426026,1.5625282481811107,7.883015211211597,8861400.0,66.69402494085976
2020-06-22,35.58244323730469,31.770000457763672,56.7599983215332,31.3799991607666,259.55,208.2,23.3,30.993623008728026,29.97928482055664,59.401421914582606,-106.25128679108394,9.480458171708948,-6.2512867910839525,1.5918627416999283,26.36019643752502,1.381385283903505,1.5262996553255896,6.657717276648789,8786600.0,61.49953772598822
2020-06-23,36.12800598144531,31.3700008392334,58.83000183105469,31.229999542236328,309.15,111.95,19.69,31.181958389282226,30.025773725509644,61.45732419078433,-93.50450142917367,3.1103990182182017,6.495498570826318,-0.36822771849754243,26.25423103193078,1.3584093451759571,1.4927215932956632,4.586747873532149,8859100.0,62.06782104976211
2020-06-24,35.545448303222656,33.84000015258789,64.95999908447266,33.58000183105469,224.4,90.63,16.6,31.340909042358398,30.069031534194945,58.07540813457541,-107.1156538859531,-0.3556152262890297,-7.1156538859530984,-2.2904807020704374,25.168137103652665,1.2784559676232092,1.4498684681611724,1.6232186267271187,8812900.0,57.86434026264288
2020-06-25,35.69340133666992,32.220001220703125,62.689998626708984,31.809999465942383,225.72,96.75,24.81,31.524431533813477,30.1118922328949,58.69704946303903,-103.65880940518389,-1.361676664668033,-3.6588094051838853,-1.4263215734370818,24.02136240009122,1.2130476549138791,1.4025043055117137,-0.9866822969140987,8855200.0,53.56646062981502
2020-06-26,34.740962982177734,34.72999954223633,63.689998626708984,33.810001373291016,260.33,193.43,21.92,31.692969245910646,30.14708032608032,53.22574970416937,-125.91202849969295,-5.315210957483354,-25.91202849969295,-12.228830596943505,22.81289684769563,1.0719999325762686,1.3364034309246247,-6.153418903823882,8727300.0,42.44550914078552
2020-06-29,36.55337905883789,31.780000686645508,60.040000915527344,32.29999923706055,301.58,188.51,25.41,31.876327095031737,30.19214903831482,60.72758550751567,-83.5658841491403,-6.011353173906289,16.434115850859687,-4.378907351339244,22.414170484435033,1.0938561342097017,1.28789397158164,0.14169127208727428,8798800.0,51.62846479543819
2020-06-30,37.5705451965332,30.43000030517578,57.65999984741211,30.75,292.37,233.01,26.55,32.09332843780518,30.24066650390625,64.19803882937006,-65.99710957601837,-2.810915118855286,34.002890423981626,8.174992591715926,22.744060356052177,1.1796558002148956,1.266246337308291,2.5132517173680258,9006500.0,57.5539073822677
2020-07-01,37.8664436340332,28.6200008392334,53.43000030517578,29.510000228881836,329.62,99.85,26.67,32.33453548431397,30.28929919242859,65.16249200531493,-66.60618070089504,10.579897921675402,33.393819299104955,27.943608524648557,23.241963602870758,1.2570388235783483,1.2644048345623025,13.977275415143463,9065700.0,66.56123822281825
2020-07-02,38.99457550048828,27.68000030517578,51.290000915527344,28.600000381469727,249.7,48.56,9.96,32.57669246673584,30.34216281890869,68.63196508103604,-56.96557710164817,24.309659552281573,43.034422898351835,36.81037754047927,24.370982178687992,1.3933347449212974,1.2901908166341014,13.127148207474493,9176200.0,67.68288026148416
2020-07-06,40.76074981689453,27.940000534057617,50.72999954223633,30.200000762939453,389.2,173.51,38.42,32.84493659973145,30.40426658630371,73.14172069104995,-51.45100707447861,35.471021479818226,48.54899292552138,41.659078374325865,25.980219485068083,1.6251322385082005,1.3571791010089211,15.83011892733095,9300000.0,69.71543642755724
2020-07-07,40.81624221801758,29.43000030517578,51.38999938964844,31.719999313354492,278.61,179.41,21.03,33.11539894104004,30.465283613204956,73.27174392197226,-52.042000678409146,41.66108698776465,47.95799932159086,46.513805048487825,27.542506531048645,1.7926466801429868,1.4442726168357343,12.992449487154612,9420400.0,69.88606404897092
2020-07-08,41.990604400634766,28.079999923706055,48.849998474121094,31.049999237060547,319.33,104.79,16.37,33.38662734985351,30.532809076309203,75.92765973745462,-44.57242183938969,46.272580075129554,55.42757816061032,50.64485680257399,29.371199651310267,1.9971424802634274,1.5548465895212729,19.450375168403934,9687500.0,81.3491954228201
2020-07-09,41.796417236328125,29.260000228881836,53.77000045776367,32.68000030517578,267.49,60.54,14.19,33.64602886199951,30.59856816291809,74.6074915424613,-48.56649372173882,49.58834103485001,51.433506278261184,51.60636125348725,30.590519607623495,2.1191098150539744,1.6676992346278132,17.204301075268823,9426700.0,67.19980620201149
2020-07-10,42.231021881103516,27.290000915527344,49.709999084472656,32.02000045776367,259.27,52.36,13.81,33.87883991241455,30.67134599685669,75.62881752374547,-43.43538885586121,52.24214997235515,56.564611144138794,54.47523186100323,31.72274528134292,2.2251881850280384,1.7791970247078583,18.05608475256775,9487500.0,67.12570112524084
2020-07-13,41.315582275390625,32.189998626708984,53.40999984741211,37.599998474121094,212.54,167.4,29.44,34.11495506286621,30.738540916442872,69.3054799501861,-60.69388023553626,51.72766850337083,39.30611976446374,49.10141239562103,33.32673656252482,2.2099132278850036,1.8653402653432873,16.112269188067742,9327300.0,72.98347059794278
2020-07-14,43.04475784301758,29.520000457763672,53.040000915527344,37.61000061035156,308.28,96.02,18.49,34.4196431350708,30.817353143692017,73.7671601772085,-43.156603758985426,51.49378443549913,56.84339624101457,50.90470904987217,34.08050659102487,2.3107014038613016,1.9544124930468902,19.145124879365284,9417800.0,73.44726497417042
2020-07-15,44.64449691772461,27.760000228881836,47.04999923706055,35.84000015258789,352.74,154.34,20.65,34.74838275909424,30.9070440864563,77.0856459400657,-34.4449755168671,51.3025449805659,65.5550244831329,53.901513496203535,35.38455412626742,2.490948232550288,2.0617196409475698,25.598350981205687,9682400.0,78.87113978213118
2020-07-16,43.840003967285156,28.0,46.119998931884766,34.41999816894531,313.71,131.3,16.09,35.05973949432373,30.992895402908324,72.14313717143045,-41.765201427439365,55.005765214993055,58.23479857256063,60.211073098902496,36.53848184359149,2.539604307612862,2.157296574280628,22.823833889559175,9558100.0,75.13618660973427
2020-07-17,44.01569366455078,25.68000030517578,40.220001220703125,30.770000457763672,555.06,128.96,18.14,35.36186408996582,31.082642307281493,72.5569604142688,-40.91108680326982,58.35738844863823,59.08891319673018,60.9595787508077,37.60998615253527,2.562798937057856,2.2383970468360737,26.696815189409186,9669700.0,80.59040221655782
2020-07-20,45.18082046508789,24.459999084472656,42.59000015258789,30.90999984741211,430.14,169.39,13.24,35.67971752166748,31.179631996154786,75.18925264182535,-41.05288129512905,59.975865113699406,58.94711870487095,58.756943491387055,38.982616870926186,2.64471026971934,2.3196596914127268,23.602308810802143,9805700.0,81.37147794647625
2020-07-21,44.912662506103516,24.84000015258789,41.099998474121094,30.90999984741211,423.52,70.37,14.85,35.96560710906982,31.2749151802063,73.4432065574364,-49.70789561986431,58.6086336675915,50.2921043801357,56.10937876057874,40.44029012769578,2.6573551487833527,2.387198782886852,19.54221657195383,9659200.0,81.12552541858024
2020-07-22,45.282535552978516,24.31999969482422,41.29999923706055,30.459999084472656,297.02,93.11,9.55,36.26314292907715,31.370127735137938,74.32871798182438,-54.015741448046,55.535827599206705,45.984258551954,51.74116054565335,41.65009402525271,2.6664843979570563,2.4430559059008927,19.584865139751216,9891400.0,71.69876472836508
2020-07-23,45.079105377197266,26.079999923706055,43.83000183105469,32.75,282.1,47.78,9.1,36.57489807128906,31.4646431350708,72.88916101020818,-72.78395319682407,49.67155862821824,27.21604680317593,41.16413657842168,42.96169618828723,2.6270216088090947,2.479849046482533,15.603528948873402,9722700.0,72.65538695539632
2020-07-24,44.11741256713867,25.84000015258789,42.349998474121094,32.61000061035156,290.25,165.1,20.87,36.894758644104,31.55526436805725,66.34730227256419,-87.83392036296341,40.45358626271043,12.166079637036594,28.45546166405531,42.864868757907956,2.4894496654114704,2.4817691702683207,8.235036807033591,9442100.0,62.83088725692391
2020-07-27,44.99587631225586,24.739999771118164,41.369998931884766,31.549999237060547,521.96,310.6,35.38,37.22793979644776,31.650095062255858,69.07744723063325,-80.92520452651443,29.701746293459035,19.074795473485565,19.485640637899166,42.97873199204496,2.423372462469274,2.4700898287085113,10.240124683485096,9539700.0,62.640516799243905
2020-07-28,43.692054748535156,25.440000534057617,41.09000015258789,31.829999923706055,315.73,39.47,10.04,37.533197212219235,31.7365780544281,61.148255911165315,-103.21275843765609,19.09460261985908,-3.2127584376560927,9.342705557621825,42.685367699193314,2.2399772361354877,2.4240673101939065,4.051978703775627,9427400.0,55.267930063961856
2020-07-29,43.80302047729492,24.100000381469727,39.58000183105469,30.1299991607666,370.27,117.5,11.32,37.79892608642578,31.822564458847047,61.552751025817706,-101.66348338904888,11.18706580370509,-1.6634833890488707,4.732851215593337,41.81559143501264,2.0796166783546823,2.355177183826062,4.800897717191699,9499100.0,59.966105824936214
2020-07-30,43.673553466796875,24.760000228881836,42.060001373291016,30.200000762939453,307.77,140.52,13.04,38.05707809448242,31.908909254074096,60.75794568606968,-103.88418758371235,3.718471212136713,-3.8841875837123494,-2.9201431368059674,41.00794204684487,1.919950876653587,2.268131922391567,3.4158102774653143,9373400.0,55.37047968355301
2020-07-31,43.02626419067383,24.459999084472656,44.43000030517578,27.93000030517578,384.08,89.35,17.21,38.295080032348636,31.991469020843507,56.80837704695968,-114.98692337036142,-1.677385567417588,-14.986923370361428,-6.844864781041079,39.400728635231125,1.7213411937309075,2.158773776659435,4.140524763467179,9214200.0,48.11559888867121
2020-08-03,45.162322998046875,24.280000686645508,41.560001373291016,29.270000457763672,271.04,106.74,26.08,38.58134490966797,32.085943393707275,64.91390178529399,-118.02785025485537,-7.354887218052004,-18.027850254855363,-12.299653736309912,38.83811649062357,1.7165167465166178,2.0703223706308718,4.919449570960466,9431200.0,51.16059948295809
2020-08-04,46.540130615234375,23.760000228881836,40.279998779296875,29.1200008392334,391.33,156.05,22.87,38.903478469848636,32.18575248718262,68.96022224689943,-84.95287752206742,-8.377911855481662,15.04712247793257,-5.98921704909494,38.94747941554277,1.803086043699679,2.016875105244633,4.246063520445165,9693000.0,51.34227077530963
2020-08-05,47.742244720458984,22.989999771118164,37.119998931884766,28.5,253.99,166.7,9.78,39.21843585968018,32.29097785949707,71.99484667933119,-67.87979668837443,-2.8585707579455026,32.12020331162558,9.713158511567396,39.53719477435887,1.946258144830253,2.002751713161757,8.901095803015458,9888900.0,58.38195138808287
2020-08-06,47.4925651550293,22.649999618530273,37.59000015258789,28.530000686645508,285.63,92.26,15.58,39.51528415679932,32.39367485046387,70.45415774069687,-73.23664011386562,9.455834451456903,26.763359886134385,24.64356189189731,40.16635030971934,2.0163329807264248,2.005467966674691,7.8991632324965755,9767300.0,58.735605629787926
2020-08-07,48.21383285522461,22.209999084472656,37.43000030517578,29.760000228881836,276.7,50.98,11.21,39.84152053833008,32.50198959350586,72.29839444864076,-66.08310215200636,21.76340247290555,33.916897847993624,30.933487015251,41.028676580171314,2.105793788572612,2.0255331310542752,6.713052925810392,9910700.0,59.05385143487084
2020-08-10,49.03681182861328,22.1299991607666,35.7400016784668,29.860000610351562,388.62,163.97,13.88,40.17867500305176,32.613916387557985,74.27175899407943,-58.03419621755366,29.93080091533572,41.96580378244634,34.215353838857915,42.02518529190376,2.217537259393957,2.0639339567222117,9.182598163600986,10174200.0,61.34678050622316
2020-08-11,47.806968688964844,24.030000686645508,37.5,31.8700008392334,359.14,134.69,9.47,40.47165161132813,32.717728233337404,66.63276951892091,-74.91019974565403,32.935447160790545,25.08980025434598,33.65750062826178,42.20130350758514,2.181707337821699,2.087488632942109,5.574849343480026,9986100.0,62.1154995795555
2020-08-12,48.88886260986328,22.280000686645508,34.7400016784668,30.15999984741211,202.2,110.59,18.8,40.782202072143555,32.82690384864807,69.59536053246593,-60.96826475971089,34.411766964271415,39.031735240289116,35.36244642569361,42.364841850717845,2.215077628424261,2.1130064320385396,8.451270717970228,10186800.0,62.837301952657285
2020-08-13,49.67485809326172,22.1299991607666,34.869998931884766,29.84000015258789,282.72,70.69,11.74,41.08482765197754,32.939186582565306,71.57025782489028,-53.81527532560018,35.26290014787815,46.18472467439982,36.7687533896781,42.92083330210835,2.2786798875045022,2.146141123131732,12.596943480458256,10434700.0,73.77885039755567
2020-08-14,49.11079788208008,22.049999237060547,35.099998474121094,29.149999618530273,345.8,90.78,12.92,41.367489929199216,33.04906046867371,68.14923673795563,-60.64409282924515,37.88510739239569,39.35590717075485,41.52412236181439,43.43711107839953,2.2575465991397223,2.16842221833333,9.14510819006631,10306500.0,68.71428782321242
2020-08-17,49.943016052246094,21.350000381469727,32.43000030517578,27.729999542236328,350.55,230.08,31.12,41.64536842346192,33.16519828796387,70.39750388142313,-51.392660066330336,41.002955448144895,48.607339933669664,44.71599059294124,44.116981705259015,2.281649926968143,2.191067760060293,14.306860457096061,10443400.0,73.46911265521311
2020-08-18,50.29440689086914,21.510000228881836,31.700000762939453,26.899999618530273,341.68,214.21,27.47,41.91087875366211,33.28400734901428,71.3181098000061,-50.119161024003844,44.06271388274332,49.880838975996156,45.948028693473354,44.92352281673825,2.3025637700632657,2.2133669620608876,14.819494963684065,10699400.0,77.99679736538816
2020-08-19,50.48859786987305,22.540000915527344,32.849998474121094,28.8799991607666,216.18,133.54,16.96,42.19061752319336,33.40141019821167,71.83931877605994,-51.98550256661079,46.49941491136679,48.01449743338921,48.83422544768481,45.924564787360374,2.3082002349721407,2.232333616643138,15.604510881527789,10878900.0,82.837907581602
2020-08-20,49.40670394897461,22.719999313354492,32.83000183105469,28.440000534057617,250.25,80.68,13.51,42.4457625579834,33.512306442260744,64.77673688021517,-70.44271648733918,45.75548692728034,29.557283512660824,42.48420664068186,45.55188471490034,2.2000070643877976,2.22586830619207,14.829174408508772,10717800.0,82.11229320132247
2020-08-21,49.610130310058594,22.540000915527344,33.68000030517578,28.6200008392334,286.03,75.09,19.1,42.773509140014646,33.622071228027345,65.4642444531311,-94.5404514079173,39.6651806448039,5.4595485920826965,27.677109846044043,45.20582464761602,2.10639677362456,2.201973999678568,9.84849099149323,10954900.0,82.39703574155635
2020-08-24,50.48859786987305,22.3700008392334,32.25,29.829999923706055,186.9,105.15,9.24,43.09388732910156,33.7373712348938,68.33824025692981,-95.09301128701505,27.823085586434285,4.906988712984953,13.307940272575957,45.09578820340863,2.079128040349403,2.177404807812735,8.484005529082438,11135800.0,81.98974207019769
2020-08-25,51.5889892578125,22.030000686645508,33.029998779296875,29.110000610351562,213.68,40.07,10.96,43.42186485290527,33.85762460708618,71.53383877162156,-90.02148404685745,15.922244846008063,9.978515953142539,6.781684419403196,45.44188962990085,2.1218503909198816,2.1662939244341644,8.057318125440105,11291200.0,81.80432694962293
2020-08-26,51.884891510009766,23.270000457763672,33.790000915527344,32.099998474121094,154.27,120.41,14.76,43.73710304260254,33.97894607543945,72.34222728931236,-90.60925849385342,9.393902249801545,9.390741506146584,8.092082057424491,46.0763997540313,2.1547464248364747,2.1639844245146262,9.248450448281043,11479200.0,82.35115290013775
2020-08-27,51.80167007446289,24.469999313354492,33.7400016784668,33.31999969482422,180.61,69.39,14.92,44.07007286071777,34.0989371585846,71.72529825486636,-93.52896170204774,7.829066131969648,6.4710382979522745,8.613431919080265,46.16919361288803,2.1493254089743843,2.161052621406578,7.441510053788414,11351900.0,77.31967072369183
2020-08-28,52.69862365722656,22.959999084472656,32.060001373291016,32.79999923706055,296.28,75.27,13.97,44.41082206726074,34.22254442214966,74.2719505083418,-77.64215942126782,9.815129145816408,22.35784057873217,12.739873460943477,46.36491529969192,2.1921362902262658,2.1672693551705153,7.467475335491924,11484100.0,76.24951941474248
2020-08-31,52.513694763183594,26.40999984741211,32.59000015258789,34.54999923706055,169.1,88.79,21.86,44.7456559753418,34.347878465652464,72.81576561773608,-89.59973817936121,11.47656187082187,10.400261820638786,13.076380232440878,46.70269350305947,2.1859438063235785,2.171004245401128,9.845271941086686,11296800.0,83.54387268845694
2020-09-01,54.05793380737305,26.1200008392334,31.739999771118164,34.66999816894531,204.69,104.85,18.44,45.11516578674316,34.47915086746216,76.89031955468337,-76.05556225939175,14.905700135570518,23.94443774060825,18.900846713326203,47.45702840478295,2.2793682648386024,2.1926770492886227,10.57310586003879,11564400.0,84.11275938144851
2020-09-02,53.5955810546875,26.56999969482422,35.4900016784668,36.79999923706055,237.83,96.89,12.62,45.46451728820801,34.60591721534729,73.34560971797914,-87.49098896047701,15.865043493119295,12.509011039522997,15.617903533589812,48.38877855153104,2.2897055182775787,2.212082743086414,7.892771337292692,11255700.0,84.60999021692953
2020-09-03,50.016998291015625,33.599998474121094,41.279998779296875,42.09000015258789,243.52,148.25,22.79,45.753948287963865,34.71533918380737,52.985220625543164,-155.1010670237327,9.434292499683222,-55.10106702373269,-6.215872747867344,46.410140234169546,1.9862400061402425,2.1669141956971796,1.8452162213113077,10744500.0,73.88351238457174
2020-09-04,49.55464553833008,30.75,44.02000045776367,41.7400016784668,224.01,134.77,18.67,46.03117317199707,34.82295227050781,51.01481634316997,-105.62613717335093,-2.2235667555989806,-5.626137173350925,-16.072731052520403,43.74441537618214,1.6889640718453052,2.071324170926805,-0.777627273270276,10343100.0,64.2237763866143
2020-09-08,48.528228759765625,31.459999084472656,55.900001525878906,41.02000045776367,208.78,57.61,16.06,46.30691848754883,34.926850442886355,46.849565670708685,-116.83156070678513,-16.04717514500329,-16.831560706785123,-25.85292163462311,41.26909943662241,1.3549287213658374,1.9280450810146115,-3.5116790122127095,10023100.0,55.695337263851656
2020-09-09,50.645790100097656,28.809999465942383,49.41999816894531,38.25,209.54,129.44,16.44,46.588766708374024,35.04243354797363,55.01070740564732,-93.71407844033851,-15.77208159798919,6.2859215596614915,-5.39059210682505,38.393457687128674,1.2467016024541024,1.7917763853025097,0.31134203930509585,10262400.0,56.44335814671394
2020-09-10,49.26798629760742,29.709999084472656,52.15999984741211,37.91999816894531,218.1,91.61,14.77,46.822715530395506,35.15048761367798,49.66693975085478,-108.75560491896059,-12.559087254491812,-8.755604918960588,-6.433748022028271,36.01850635528449,1.0377905751598817,1.6409792232739842,-0.28076686012175056,10083900.0,56.156170496182455
2020-09-11,49.61937713623047,26.8700008392334,50.130001068115234,35.27000045776367,237.03,83.77,11.22,47.057774200439454,35.25769295692444,50.97493525696147,-104.91946032860535,-4.762462674940225,-4.919460328605358,-2.4630478959683493,33.87020450137149,0.8903183491624276,1.490847048451673,0.01863898787219931,10181300.0,51.46327032311445
2020-09-14,51.838653564453125,25.850000381469727,49.40999984741211,33.560001373291016,270.62,224.86,25.39,47.31465576171875,35.375583248138426,58.338577196124156,-80.6915513199644,-2.3396671468353123,19.3084486800356,1.8777944774896866,32.05710573744832,0.9416676495734961,1.3810111686760376,2.6739813572554505,10319600.0,50.87462686737537
2020-09-15,52.73561096191406,25.59000015258789,45.189998626708984,33.790000915527344,245.27,179.94,11.3,47.554152984619144,35.49580974578858,60.895106046711845,-70.89943983085399,4.637087585015852,29.10056016914601,14.49651617352522,31.06350392514462,1.0427194847406085,1.3133528318889518,2.2226093602481622,10551700.0,52.109467296795344
